082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,d4fd7a92-ec16-42c9-b336-976e0cce6117,96ef487f-f7ac-4705-b4da-2d58c44e9efe,Wire,158,158,True,184,583,74,0.163040620064022,0.644154648551866,0.00804977341624842,22,22.4722050542442
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,3bed809e-ec99-4d2f-8778-802db1ee852b,a914ace2-e0b9-4aa5-91c7-c9e7ce0ca64a,Wire,113,113,True,166,710,70,0.238843331378052,0.930590199492955,0.0143536197765626,16,39.6232255123179
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,fab69571-9a50-4619-a5a9-c95267ce594e,eba42c01-f4bb-4b60-95d5-46768e475636,AND,721,158,True,194,932,1098,0.107997865626887,0.39470939386848,0.0312899146112079,22,22.4722050542442
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,fab69571-9a50-4619-a5a9-c95267ce594e,46563d39-58c0-4608-9863-89e9cc9ea2bd,AND,721,241,True,197,932,1098,0.067627830407169,0.945824477385576,0.0233222562608227,33,22.4722050542442
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,38982a72-3e95-4601-b7c5-c200fc21f295,b9cf390c-8d9e-4064-b958-fac189139939,Wire,128,128,True,180,630,126,0.180140584709384,0.43510314608863,0.0947036510404372,18,65.5133574166368
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,23b156c2-0b51-429c-b5b3-7c0d58bd8882,88d29e4d-f8fb-4b91-b644-4d3e011616ac,Wire,113,113,True,174,525,65,0.212253237829326,0.536982876571616,0.0210859562244308,16,40.2616442783948
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,69393812-c437-4da7-b96e-72a336748319,323a8fc0-896f-410b-be24-ae4460fb6f2c,Wire,105,105,True,159,562,59,0.0464666946253888,0.226518325413026,0.00248883991256981,15,39.6232255123179
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,4c1f9ffa-a85c-4c69-9500-31b1fa0dd6cc,d1421c69-460c-4733-9050-8df1eb28c350,AND,634,165,True,201,813,1098,0.349702258786868,1.74062196146743,0.000235051159735529,23,39.6232255123179
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,4c1f9ffa-a85c-4c69-9500-31b1fa0dd6cc,2a2a0cfa-1d99-4848-883b-ac619336ff5a,AND,634,263,True,198,813,1098,0.0708798980300143,0.541349900092543,0.0191444177612028,36,39.6232255123179
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,9e3ddc73-52ff-49d6-b5a8-95d7adb4e857,007ae98a-5637-44db-a77e-d06ea7e112d6,Wire,120,120,True,173,778,35,0.00978689405486327,0.0278026277440271,2.22869756835829E-06,17,79.1012010022604
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,e1b609e7-9830-4407-aaa4-0d0c1a4637eb,02316fc3-44bb-4a89-a5dc-e13e1d3987b6,Wire,98,98,True,168,365,73,0.173516912676557,0.393535554673574,0.00100518872091282,14,161.40012391569
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,5119e873-509f-400e-a10a-476313ae05aa,903ba20d-07de-437c-b465-ebe5ac0bf256,Wire,83,83,True,158,545,24,0.0163993668924611,0.0374334616071001,1.64018646752648E-05,12,64.8459713474939
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,ec59d016-c7a6-4593-91d0-a8c812401504,9110cc3b-8210-421e-92a8-29b8def30686,AND,643,128,True,188,784,1119,0.0286159796428052,0.0944756422783171,0.000837770280425548,18,64.8459713474939
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,ec59d016-c7a6-4593-91d0-a8c812401504,aaa49cc1-2c13-403b-b8a7-375f88af59a7,AND,643,211,True,200,784,1119,0.0854808624993631,0.276922548013596,0.00960541544758958,29,64.8459713474939
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,4b89fa28-bfaa-4d14-acb4-8583053c46fb,791cb44e-0b25-4250-a481-2a1f4d9edfac,Wire,113,113,True,175,920,30,0.0137189712273421,0.0334492863011457,0.00155934361569501,16,70.2566722810012
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,48334253-5cf9-4870-a50a-3a954c469725,3c2a5eab-72fb-4afd-ae86-361248e3d731,Wire,128,128,True,164,481,51,0.0933447578923761,0.222308941855884,0.0354403435522253,18,5.65685424949238
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,7af3b3e0-b93a-45e3-ac0a-b011f624744e,4f4288fb-73c2-4fca-a108-43b4271c92c2,Wire,113,113,True,161,533,51,0.166257577876368,0.700411280516801,0.0110750214422044,16,33.0151480384384
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,461a05bb-6b61-4f0e-acff-00dcacd81f4d,cc99e1a9-deb9-4f5c-8c2d-5ebc24ddf2c6,AND,665,165,True,198,906,995,0.0348902913643829,0.0749971449095408,0.00534277619069355,23,5.65685424949238
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,461a05bb-6b61-4f0e-acff-00dcacd81f4d,302e7a35-e0ff-47cd-8094-3e7918f4eb5d,AND,665,233,True,198,906,995,0.0825971690059253,0.390614143600807,0.0221927237765683,32,5.65685424949238
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,4db00688-7a5c-46d7-8886-2754dacf5e2e,812cd486-6320-4a49-a8a1-4cdc4c1bc297,Wire,98,98,True,165,708,40,0.0399226048180036,0.160668375254528,0.000238889290420486,14,82.6196102629394
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,7f2b4e86-c8c1-42bd-8fb9-acb18aa8965d,2514f2d8-7043-4ead-aa51-e47ade17a648,Wire,98,98,True,175,417,47,0.163048550025924,0.539578563797845,0.00081071699896602,14,124.01612798342
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,6f5acb04-3f00-406b-a23d-bda715d73fd4,1df1729f-7eed-4310-87d8-e233d92aee0d,Wire,113,113,True,164,610,25,0.105503372433832,0.505876073500286,0.00590380508955057,16,13.6014705087354
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,860eb0b4-851c-451b-a914-03b215fbd5fe,0c6139bf-d9fd-46e9-944d-66b2cc659118,AND,642,158,True,194,811,991,0.0753860344637164,0.604876019890114,0.00428456882269648,22,13.6014705087354
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,860eb0b4-851c-451b-a914-03b215fbd5fe,57b28f99-04bc-406a-b0aa-2ec87528d199,AND,642,211,True,199,811,991,0.0961610389451415,0.196340555522564,2.14236162455809E-05,29,13.6014705087354
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,aa34aad2-aa61-4d44-a016-0a575badb45e,4b823f7d-1b73-4e22-8dc5-1108c52ca90c,Wire,98,98,True,165,845,48,0.0257237699878163,0.0985725539905696,0.00173832790457901,14,77.0064932327138
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,82347b4a-bba7-40ec-b308-49a527907d2e,3bd808a0-3327-4d8c-9de5-07ba224e1073,Wire,98,98,True,148,729,52,0.0457436168928481,0.104723306829426,0.0014570153417081,14,18.3847763108502
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,4891ef90-48d1-4b8c-bf2e-4bee29c84bb0,c37cf6f6-32f4-4d49-9f5f-bf448e52e477,Wire,83,83,True,142,770,36,0.0289987200900685,0.0532721760168572,0.00820154023394911,12,21.095023109729
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,88edd0f3-c325-4119-a0da-71190dd4774a,a09cb5b0-517c-44f6-983b-9e2aed8f32c9,AND,589,135,True,183,853,1081,0.0163754832367632,0.0875218753828693,0.000277528498442649,19,18.3847763108502
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,88edd0f3-c325-4119-a0da-71190dd4774a,29ed8734-79d8-4eba-8c7e-8e22d25e4201,AND,589,218,True,185,853,1081,0.0712028591968609,0.123660276669953,0.00140472595259643,30,18.3847763108502
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,76b8d1a9-9878-4149-9fd3-467a2decfdff,f4adc1c8-2908-45db-b030-2bb12872f7a4,Wire,113,113,True,175,825,73,0.0332377901798227,0.085590365074878,0.00485850885171438,16,92.1791733527699
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,defd88bd-2d23-4eca-9959-2f8ee6ea8d36,6b26fd0e-cd19-407f-ae87-5abdb1f1c974,Wire,90,90,True,151,595,31,0.023082271446083,0.0504936515293135,0.000338489779049591,13,27.3130005674953
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,6239c223-65b6-4685-922f-288dbf30b3a7,fa41570f-0596-4014-9a1d-29c8c99a859b,Wire,83,83,True,148,526,88,0.0640084761848364,0.15438477343107,0.00506947372743341,12,21.540659228538
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,4d076227-a108-45fe-bf5f-6182d678abfb,9f7e4507-8756-4590-801f-32027c0fca75,AND,729,135,True,179,928,1045,0.0662441405325351,0.276534445502009,0.0132273004865627,19,21.540659228538
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,4d076227-a108-45fe-bf5f-6182d678abfb,101d307f-c6dc-4df2-bd9d-4f4aa6cbe3ca,AND,729,218,True,198,928,1045,0.09147653548155,1.1986362682768,0.0467332498327307,30,21.540659228538
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,54ca1864-2887-4f8c-9998-e7ebbb635910,66b1646f-0f40-4e6b-9e78-763fe3a86c29,Wire,98,98,True,169,694,46,0.038882952963277,0.0696760896088028,0.0189022510786218,14,22.6715680975093
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,a2276e78-790d-43fa-a224-98a922ab1463,963c15a0-ed9b-4e40-9e90-9f7c53562a3b,Wire,98,98,True,163,500,82,0.108849648977538,0.251389910928637,0.00167644499673972,14,17.0293863659264
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,713a033c-01af-412d-be1d-b83a9beb7cbd,83d108a2-739f-4126-9d67-c5cab3997392,Wire,83,83,True,144,587,49,0.0282066452788804,0.0620195369346914,0.00269288729975851,12,21.2132034355964
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,fcafd650-c45b-47d4-ab55-feb8bc127c07,463da13e-51a8-4513-a0bc-a2fabb06990e,AND,566,128,True,180,870,1040,0.110759293617821,0.551991335923278,0.00265262350574898,18,17.0293863659264
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,fcafd650-c45b-47d4-ab55-feb8bc127c07,b5a0178c-678a-40e4-8bc0-5c88bfbe1a18,AND,566,196,True,186,870,1040,0.0945832442754273,0.266731781111344,0.0395329357783395,27,17.0293863659264
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,a7271fe5-3ada-4b3e-9007-7f11a9bc67be,72e2e5eb-937d-4679-8586-4c90df474144,Wire,105,105,True,171,854,55,0.0207136591581381,0.0472424120250045,0.00693148146568482,15,81.3941029804985
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,645f4d76-1bcf-473b-95b3-fb05c08858c3,d1f6fbc4-c5f1-482e-a234-c3be9787d3a9,Wire,135,135,True,171,640,67,0.395565726565179,1.59304705488955,0.021645105801163,19,39.8120584747888
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,7fdb3ca6-8a7b-4490-9def-c39268a02e7b,15c66284-1ce4-4bd1-a2b1-49c21a030cdb,Wire,90,90,True,157,602,61,0.036065967952509,0.0741254675193246,0.00271361601297783,13,48.5489443757534
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,ef7bca5f-05ee-4adb-a96f-1767e4baa05f,95ca00f0-1b4c-4374-a832-ea2c2fc105ae,AND,557,135,True,181,935,923,0.142714367249654,1.02671458211678,0.00074862381348925,19,39.8120584747888
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,ef7bca5f-05ee-4adb-a96f-1767e4baa05f,614eea5d-6c02-4b28-8d2e-d1abeec2f6c4,AND,557,188,True,191,935,923,0.0956539255291246,0.142641525244932,0.0016439864763108,26,39.8120584747888
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,2eebeda6-957f-4f5a-b55b-d0dafdcce225,2325e78a-7e6e-41d2-8cf5-7cb7fe4c1e21,Wire,105,105,True,169,555,30,0.0181054462364405,0.0556389207139016,0.0041410445810627,15,193.35201059208
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,dee42197-ebda-4713-93d0-4da01d49015e,2325e78a-7e6e-41d2-8cf5-7cb7fe4c1e21,Wire,3511,105,False,169,680,80,0.0181054462364405,0.0556389207139016,0.0041410445810627,15,79.6492310069595
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,19b10f67-0032-4bbe-abaf-11d7a42e7c9c,b01635cf-783d-4029-b2df-f7ada23afee3,Wire,173,173,True,184,770,138,0.243433802693569,1.1802311853904,0.0111129875435802,24,21.0237960416286
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,4d15a51c-04d6-4d95-aaf8-65adb9bbd9f6,3b8ef51b-693b-4e1f-b496-bedbb0e48086,Wire,120,120,True,170,714,73,0.132422984408483,0.325758230699903,0.00436128400285778,17,46.2276973253049
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,50f9f7f2-6883-4b8b-b17b-07d4d2c1219e,ce5736d4-f473-4c97-92ab-6cb19aa96fc7,AND,611,158,True,195,909,1133,0.0613359311611841,0.246696647828944,0.00279382496694294,22,21.0237960416286
082e3f28-f26f-40db-a9f9-4c8fddf13389,10,AND,50f9f7f2-6883-4b8b-b17b-07d4d2c1219e,4183b24a-1b8d-4b57-b4d3-c1d646766ba1,AND,611,226,True,183,909,1133,0.0836739641197766,0.377226982193042,0.0055453007102688,31,21.0237960416286
