SketchID,UserID,File,ShapeID,StrokeID,ShapeName,ShapeTime,StrokeTime,IsConsecutive,AveragePressure,Width,Height,AvgCurvature,MaxCurvature,MinCurvature,NumPoints,MinDist
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,1eee50ec-4d77-4704-acc2-6ff21eede48f,3e1c3bc1-72de-4b80-a1ef-9d1fd9becbe6,OR,1778,278,True,143,1828,1540,0.0765984267651054,7.42778584454336,0.0112814852113886,38,12.8062484748657
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,1eee50ec-4d77-4704-acc2-6ff21eede48f,4cc47a19-2868-4d84-8de0-2f1a17b8b322,OR,1778,271,True,137,1828,1540,0.0283271543089662,3.49022597619179,0.0032796665121179,37,12.8062484748657
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,1eee50ec-4d77-4704-acc2-6ff21eede48f,5067e297-f0dc-4afa-89e7-fab3ff945619,OR,1778,293,True,129,1828,1540,0.0108936356623243,1.1601133200157,0.00789621215512983,40,12.8062484748657
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,e5125c46-641c-4d94-bbf0-8859d95542ad,0d63e1c5-f5e2-4e66-b0ad-964ad419f68d,Wire,271,271,True,150,1653,135,0.0103662066289651,4.05239231011174,0.000300649642913879,37,12.8062484748657
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,a3ae8bdb-df36-4d70-98a1-061c45fba790,6834f29b-d5c9-4bd2-89d9-f7ca1947d1bf,Wire,173,173,True,136,1527,160,0.0882936469264585,0.955007681159039,0.000118172272499166,24,199.964996936964
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,a0e11607-f4e8-4424-b0c6-895a4d307882,53f6932e-fd13-4cb5-9802-9c98ec7d5fa7,Wire,203,203,True,136,1869,27,0.0037013855271153,1.41293444313137,0.00023513669154524,28,168.715737262414
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,ceca0d6b-08d9-49d9-b99a-c3da542924b8,15adc0ce-6aaa-46d2-8832-b761b0c07858,OR,1482,248,True,152,1937,1531,0.0715648337142674,0.942288842974994,0.00265433394795642,34,28
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,ceca0d6b-08d9-49d9-b99a-c3da542924b8,5f32e247-b575-4c50-9503-db98be2a8a8c,OR,1482,278,True,154,1937,1531,0.0265675786572002,3.56726948477019,0.0111135644472077,38,28
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,ceca0d6b-08d9-49d9-b99a-c3da542924b8,17606123-38d1-4c40-a678-c5d0cfe3ba53,OR,1482,263,True,134,1937,1531,0.0195083445644112,0.437268686299457,0.00430261475141965,36,28
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,68828c26-f567-45de-808a-0c726ea0bf5d,c6d8c193-ed70-4d3d-913b-dc0ff4f2f83b,Wire,353,353,True,140,1749,90,0.0518963836607072,0.578639535876311,0.0021653937071354,48,28
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,4abefdcd-1158-4f0d-8287-8029bf5013d4,039a0237-2135-4289-92f8-9b1c05e9a135,Wire,218,218,True,154,1617,53,0.00693974164777754,0.235881771337537,5.65747345091615E-05,30,85
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,d8f05808-f24e-43db-ac3a-a0252ec80a0c,74db62f2-0eb9-4aa3-88fe-f6120c588be6,Wire,211,211,True,130,1676,66,0.00946025646297338,0.566147524545456,4.17237058854615E-05,29,273.130005674953
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,c4900011-8611-4aa6-8031-09aad1d65b92,8ff2fc98-2f6e-403c-96aa-18a750dd6218,OR,1622,293,True,168,1528,1791,0.0563359747334158,0.8430586113219,0.01525111022863,40,3.60555127546399
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,c4900011-8611-4aa6-8031-09aad1d65b92,1e731505-10ac-49e7-9464-c53e7f779c15,OR,1622,233,True,137,1528,1791,0.04972577653802,0.942033678640089,0.040677516005984,32,3.60555127546399
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,c4900011-8611-4aa6-8031-09aad1d65b92,a745bd61-a346-401e-bf3b-f2234b4fd64e,OR,1622,286,True,134,1528,1791,0.0232868924781286,0.163872902048147,0.00120398738069631,39,3.60555127546399
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,090d5f80-e812-41e7-8465-7c44fa3e9736,e73b9122-e121-4d65-8afe-5d683d890bc8,Wire,263,263,True,160,1720,221,0.0193071495690369,1.20754872259263,0.00153822290339759,36,3.60555127546399
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,ce0652bb-dc01-4403-a273-9b1a8de940fa,18f01c44-8c7b-43d7-9114-aa751d383637,Wire,180,180,True,131,1662,78,0.000772489634351151,1.46785692150073,0.000100664636944061,25,196.328805833479
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,ea264887-1181-41d7-a4bf-6d5e52c6c5f7,9ac4128e-a0a1-4a44-8056-04080e5aff40,Wire,203,203,True,145,1877,33,0.0044454240698509,0.0334002444566454,0.000349648742965414,28,195.166595502407
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,7ae42612-0c2e-4228-8ce6-3d1616e24a81,aea0a09b-ef1c-4612-a866-893cdcb5302d,OR,1669,263,True,152,1683,1320,0.0942767495298851,0.843461636332119,0.062288332346772,36,12
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,7ae42612-0c2e-4228-8ce6-3d1616e24a81,0f951756-f608-4831-bbfb-cf9d691ea1aa,OR,1669,263,True,137,1683,1320,0.026226067883374,0.469643998792567,0.00191233248054491,36,12
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,7ae42612-0c2e-4228-8ce6-3d1616e24a81,36d8daee-d1a0-422e-90da-8e1b615193c2,OR,1669,218,True,135,1683,1320,0.012430579560799,0.461665478409751,0.00458144754679149,30,12
84eb769a-e5d1-4066-80fe-6a6687cc99ed,1,OR,7b6e778f-3c09-4634-a078-431f07757311,f35bcd53-ebe0-466c-b6ec-cd50d8c2c5c7,Wire,226,226,True,163,1563,117,0.00345338695000529,3.00591470542291,9.79639114238418E-05,31,12
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,6f6c624f-1ff3-4933-9e23-99b553bbf99d,1d6d1c95-5af3-4dca-9261-60c46d0140fc,Wire,196,196,True,120,1917,138,0.00734149104298184,0.318579620829675,0.00196094226215164,27,198.176688841044
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,6498440d-e33c-4da2-ba39-e95a7f31a456,4c2149a7-29cf-44d7-bd15-63265c46e09b,Wire,226,226,True,133,1976,186,0.00118221281216885,2.13217285849525,0.000204129846830412,31,104.809350727881
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,98cd17c0-0780-4a9a-9034-6c5248356902,6619de88-671d-4b02-808c-ed0b7d8b97a4,XOR,1866,241,True,130,1653,1423,0.0638286251029243,1.54787441699177,0.0348712049965259,33,0
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,98cd17c0-0780-4a9a-9034-6c5248356902,886ad2e0-a8a3-4d01-b17f-a231215e62dc,XOR,1866,248,True,138,1653,1423,0.0631460908318687,3.1650949924652,0.0184423408134065,34,0
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,98cd17c0-0780-4a9a-9034-6c5248356902,2ee12bb9-3a6d-42a8-a699-1760872609fa,XOR,1866,248,True,134,1653,1423,0.0305376912356891,1.35036015724846,0.00195859002581259,34,0
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,98cd17c0-0780-4a9a-9034-6c5248356902,e5167d6b-0deb-4564-83c9-255aa5f73539,XOR,1866,211,True,126,1653,1423,0.0288567996800892,0.153120927420546,0.0234350933815695,29,0
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,9ee3378d-ab89-4cfe-9eec-3839844630a9,0d4088d0-2925-4ecf-bf9a-98d9a85aada7,Wire,173,173,True,130,1543,82,0.0162843512569368,0.0546469440486106,0.00383738343499593,24,0
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,6e662d78-9439-4803-bd6a-63c299ba15c9,7756c499-7706-487b-80a2-c9ddb34be84d,Wire,158,158,True,121,1804,45,0.0155305667320876,0.0734271264721073,0.00302295741229536,22,144.201248260894
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,18ef6e67-e5f8-4ad3-98cb-a76c6fdd5657,39a825c6-0016-44c6-91f7-ea4f1771def2,Wire,143,143,True,127,1735,119,0.00324726339783274,0.00433177450980013,0.0014061604632853,20,197.699266564143
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,8dea9e5a-b5f7-4d28-b7e6-6c4644da0446,9d817f79-e38d-402c-8334-cfdf3a042669,XOR,1726,226,True,138,1926,1366,0.0688440388423073,0.924879820161581,0.057350455995953,31,10.770329614269
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,8dea9e5a-b5f7-4d28-b7e6-6c4644da0446,89e72b62-4a95-430e-85dd-14b4a88b1b6e,XOR,1726,248,True,136,1926,1366,0.074890354966308,0.850983304442382,0.0066877936391604,34,10.770329614269
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,8dea9e5a-b5f7-4d28-b7e6-6c4644da0446,da5c9c8c-99f5-471f-a099-9000b0e68591,XOR,1726,233,True,138,1926,1366,0.0344502405148125,1.08422923728124,0.00218744545254712,32,10.770329614269
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,8dea9e5a-b5f7-4d28-b7e6-6c4644da0446,55b4c6f1-dbf2-4c09-baca-ab4f9027337a,XOR,1726,218,True,131,1926,1366,0.0282355348733639,5.51136495867305,0.0204445518422204,30,10.770329614269
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,01ab7cae-afb9-4b3e-9f58-d86d571820b3,5866f74d-f889-48c7-a3df-1ff66f62c326,Wire,165,165,True,136,1570,135,0.0271822739944909,0.10818691292315,5.92534919752513E-05,23,10.770329614269
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,ebf9f9de-203f-46a6-9762-b405e625b7e7,24df07d5-1cac-45b4-936a-fdaadf80cf85,Wire,173,173,True,131,1965,79,0.02187248455948,0.2095403205768,0.000282948985963426,24,174.201033291999
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,66c8c16d-d2e7-4f1e-8a31-ce7a2e6ca957,ba7b02a9-022c-4089-9d7d-919528d35bfa,Wire,165,165,True,134,2000,32,0.00169517436279942,0.0104833455624448,1.32679060546119E-05,23,19.2353840616713
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,9a3f4ac8-30fc-4128-9f53-d8b285b354ff,f4156bb3-6b3a-4e41-8d96-ae365584683c,XOR,2352,196,True,130,1895,1324,0.0773135427544262,0.091300500821441,0.0173992733948544,27,3
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,9a3f4ac8-30fc-4128-9f53-d8b285b354ff,3089f15b-794f-43a6-aba6-1ec14611132d,XOR,2352,241,True,130,1895,1324,0.0836862413049522,1.50682525759811,0.0524408556168278,33,3
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,9a3f4ac8-30fc-4128-9f53-d8b285b354ff,40bdc678-1342-4918-ada2-bd880e690a3f,XOR,2352,233,True,141,1895,1324,0.0408893007280321,0.435461670922492,0.0112691590966799,32,3
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,9a3f4ac8-30fc-4128-9f53-d8b285b354ff,6f14df2d-1d1e-42a8-ba95-cc3e7c4f904a,XOR,2352,271,True,143,1895,1324,0.0476252681331729,1.31097472714942,0.004064641836202,37,3
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,59442340-08de-4c47-8afc-110449ae12df,b3732d73-edff-434a-ba92-96bff6874292,Wire,211,211,True,125,1837,88,0.0471345010825175,0.877503363810653,0.00685651322941045,29,3
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,d74c9017-cfb1-4c8a-a246-f8fc0bebfcfe,092c1632-1464-44ea-9838-a68c70afa569,Wire,150,150,True,124,2085,31,0.00535185267219404,0.0147978778531694,0.000976043188074319,21,12.8062484748657
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,e23864fd-cd05-460c-a7f8-12aa4f4d327a,08062df9-50cc-46a4-8563-f67c221e6e69,Wire,241,241,True,144,2067,53,0.00470726918066173,0.089788584806102,7.57333771043767E-05,33,22.0907220343745
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,91ca814a-e630-4079-b3b4-ec42783d1f85,258c0f35-1150-45cb-afd5-390824d05d56,XOR,2185,263,True,137,1865,1298,0.0597873959120912,1.62587576236899,0.00388799704177195,36,6.40312423743285
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,91ca814a-e630-4079-b3b4-ec42783d1f85,adb043ff-e83d-4156-8415-c4631108246e,XOR,2185,241,True,140,1865,1298,0.0913260584756825,0.892467961264235,0.0213035800846409,33,6.40312423743285
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,91ca814a-e630-4079-b3b4-ec42783d1f85,a8c7684d-cd19-401d-8499-aa9852b35380,XOR,2185,241,True,142,1865,1298,0.0389287015970717,1.7345606651475,0.0116304250707277,33,6.40312423743285
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,91ca814a-e630-4079-b3b4-ec42783d1f85,f521b7ab-a7e8-4ca2-ac58-ea251e62c5f4,XOR,2185,241,True,134,1865,1298,0.0294886738169951,0.226702425435544,0.00211619183814188,33,6.40312423743285
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,6f0efcae-5a6d-491c-8c97-9cad62786457,451387dc-abba-4370-a73e-0f0dbc47afc3,Wire,196,196,True,132,2135,95,0.00443164701965674,0.392970861680763,0.000364692364269416,27,6.40312423743285
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,056ec9f9-d0a5-469a-8ea0-c2a093b0d911,ec4c4994-9fa3-4ede-b0b1-a0f2741a51a1,Wire,196,196,True,137,2235,74,0.00169893878616221,0.0832005399902211,0.000132869081896353,27,154.741720295465
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,476206b7-aa37-4d60-b48c-ff08cc6f9ef5,ce5ca53b-ec50-42df-bdc7-270122aa9e77,Wire,165,165,True,138,2003,95,0.0107640902087227,0.0817604139112525,1.53108914218303E-05,23,22.8035085019828
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,34be5836-938c-4e4c-b6e0-a75d03f76164,e61e0e76-4977-497e-8fb7-79ed6fb03892,XOR,1906,203,True,141,1938,1313,0.0750705852955623,0.306854679008852,0.0349264332643887,28,11.0453610171873
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,34be5836-938c-4e4c-b6e0-a75d03f76164,1b8f84e3-912b-4609-b318-f2db57fcc886,XOR,1906,248,True,140,1938,1313,0.079319503232184,0.940919094401685,0.00106182560099269,34,11.0453610171873
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,34be5836-938c-4e4c-b6e0-a75d03f76164,c129331a-c1f1-44d8-be67-7e98c115a604,XOR,1906,233,True,131,1938,1313,0.0360340630642431,1.28114491670966,0.0239167528498787,32,11.0453610171873
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,34be5836-938c-4e4c-b6e0-a75d03f76164,db5ddb76-673c-4024-bb04-b91906450500,XOR,1906,226,True,138,1938,1313,0.0341104166191303,0.257692871849434,0.00253320784872734,31,11.0453610171873
222a54ac-cf7f-4bbb-9b30-6ff5e233a1ba,1,XOR,0702a438-f2e8-48e6-b4c1-18a2ecfdcb83,4ef8fa79-bedd-4ca4-920f-597bd7f19f19,Wire,180,180,True,135,1556,82,0.011969209639264,0.0716467057226532,0.00151487951542245,25,11.0453610171873
7744a7c6-5153-431e-a82f-da7897630caf,1,NAND,6ae0af5c-4dca-406a-b436-79fdb2906e1a,f99b3f8c-9f78-4505-bd74-20df09bcc804,Wire,180,180,True,126,1671,56,0.00313645446894955,0.0585712152387479,0.000255834913750395,25,121.840059093879
7744a7c6-5153-431e-a82f-da7897630caf,1,NAND,5a6227d8-a840-40e8-b1f4-ed37c2490ecd,937529a9-abd7-4271-8ec8-d6806aff9689,Wire,211,211,True,137,1846,143,0.000308534141492759,1.0255049732876,2.16958881672081E-05,29,34.8855270850248
7744a7c6-5153-431e-a82f-da7897630caf,1,NAND,b278da8e-631f-433d-a85b-093b5032a902,83e59215-2c60-475f-8789-7f49672aace9,NAND,1560,263,True,150,1156,1154,0.0109775072383153,1.35427393344591,0.00448608884046914,36,10.1980390271856
7744a7c6-5153-431e-a82f-da7897630caf,1,NAND,b278da8e-631f-433d-a85b-093b5032a902,c68fe11d-b365-4fd8-8ae4-7ad4c837e111,NAND,1560,361,True,147,1156,1154,0.0918186803772379,5.12766939385952,0.0576259342850203,49,10.1980390271856
7744a7c6-5153-431e-a82f-da7897630caf,1,NAND,b278da8e-631f-433d-a85b-093b5032a902,9448399e-91fd-44fc-af95-3da9aed1bf93,NAND,1560,286,True,143,1156,1154,0.552770827911566,0.793462257572149,0.46995315204458,39,10.1980390271856
7744a7c6-5153-431e-a82f-da7897630caf,1,NAND,35c56679-f33d-457d-8dda-dd97c780e2d1,24002603-3446-4d6d-bd2b-771291e3b7c4,Wire,286,286,True,114,1259,64,0.457728375249375,1.98630753767193,0.000354959815541893,39,10.1980390271856
7744a7c6-5153-431e-a82f-da7897630caf,1,NAND,3668ef90-197d-4f62-bd64-cecac3188041,c3b7a2b9-1359-452e-b879-d7a2baefc0b9,Wire,180,180,True,131,1733,72,0.00515808763850644,0.129909732273474,0.0015046160432964,25,140.356688476182
